순번,연도,관할기관,이름,소속,직위,구분,종전가액,증가액,감소액,현재가액
9183,2014,정부공직자윤리위원회,강성호,대구광역시 서구,구청장,유가증권,"605,732","14,618","347,412","272,938"
9184,2014,정부공직자윤리위원회,강성호,대구광역시 서구,구청장,채무,"-40,000",0,0,"-40,000"
9185,2014,정부공직자윤리위원회,강성호,대구광역시 서구,구청장,총계,"2,469,237","899,962","693,964","2,675,235"
9186,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,토지,"58,672","4,154",21,"62,805"
9187,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,건물,"362,624",0,"2,099","360,525"
9188,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,147",0,0,"4,147"
9189,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,예금,"2,121,370","469,627","542,842","2,048,155"
9190,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,유가증권,"54,432","140,054","18,407","176,079"
9191,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,채무,"-5,500",0,0,"-5,500"
9192,2014,정부공직자윤리위원회,임병헌,대구광역시 남구,구청장,총계,"2,595,745","613,835","563,369","2,646,211"
9193,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,토지,"45,300","2,575",0,"47,875"
9194,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,건물,"455,800","362,300",0,"818,100"
9195,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"33,678",0,"11,163","22,515"
9196,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,예금,"188,906","223,006","123,847","288,065"
9197,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,채권,"366,800",0,0,"366,800"
9198,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,채무,"-515,688","-343,899","-185,688","-673,899"
9199,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,회원권,"36,000",0,0,"36,000"
9200,2014,정부공직자윤리위원회,이종화,대구광역시 북구,구청장,총계,"610,796","243,982","-50,678","905,456"
9201,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,토지,"5,027",563,0,"5,590"
9202,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,건물,"353,000","15,000",0,"368,000"
9203,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,670",0,"2,441","1,229"
9204,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,예금,"174,171","38,791","44,654","168,308"
9205,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,유가증권,0,"7,500",0,"7,500"
9206,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,채무,"-1,811","-3,397",-993,"-4,215"
9207,2014,정부공직자윤리위원회,이진훈,대구광역시 수성구,구청장,총계,"534,057","58,457","46,102","546,412"
9208,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,토지,"45,802","3,076",0,"48,878"
9209,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,건물,"648,646","10,584",0,"659,230"
9210,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,522",0,0,"7,522"
9211,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,예금,"333,464","252,966","244,064","342,366"
9212,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,유가증권,494,67,0,561
9213,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,채무,"-25,000",0,0,"-25,000"
9214,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,비영리법인에의한 출연재산,,,,
9215,2014,정부공직자윤리위원회,곽대훈,대구광역시 달서구,구청장,총계,"1,010,928","266,693","244,064","1,033,557"
9216,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,토지,"1,273,984","12,122",0,"1,286,106"
9217,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,건물,"1,166,850","8,000","33,637","1,141,213"
9218,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"4,197","3,155",0,"7,352"
9219,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,예금,"148,317","39,342",66,"187,593"
9220,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,채권,"140,000",0,"20,000","120,000"
9221,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,채무,"-430,658","-25,000","-35,719","-419,939"
9222,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,고지거부 및 등록제외사항,0,0,0,0
9223,2014,정부공직자윤리위원회,김문오,대구광역시 달성군,군수,총계,"2,302,690","37,619","17,984","2,322,325"
9224,2014,정부공직자윤리위원회,송영길,인천광역시,시장,토지,0,"93,125",0,"93,125"
9225,2014,정부공직자윤리위원회,송영길,인천광역시,시장,건물,"160,000","253,000","160,000","253,000"
9226,2014,정부공직자윤리위원회,송영길,인천광역시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,000",0,"5,000","10,000"
9227,2014,정부공직자윤리위원회,송영길,인천광역시,시장,예금,"104,694","77,815","6,826","175,683"
9228,2014,정부공직자윤리위원회,송영길,인천광역시,시장,유가증권,"30,132","1,013","8,541","22,604"
9229,2014,정부공직자윤리위원회,송영길,인천광역시,시장,총계,"309,826","424,953","180,367","554,412"
9230,2014,정부공직자윤리위원회,조명우,인천광역시,행정부시장,건물,"296,000","5,000","64,000","237,000"
9231,2014,정부공직자윤리위원회,조명우,인천광역시,행정부시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"24,400",0,"1,000","23,400"
9232,2014,정부공직자윤리위원회,조명우,인천광역시,행정부시장,예금,"354,686","317,435","232,711","439,410"
9233,2014,정부공직자윤리위원회,조명우,인천광역시,행정부시장,유가증권,461,0,51,410
9234,2014,정부공직자윤리위원회,조명우,인천광역시,행정부시장,채무,"-25,500","-9,500","-25,500","-9,500"
9235,2014,정부공직자윤리위원회,조명우,인천광역시,행정부시장,총계,"650,047","312,935","272,262","690,720"
9236,2014,정부공직자윤리위원회,김교흥,인천광역시,정무부시장,토지,"114,408","9,557",0,"123,965"
9237,2014,정부공직자윤리위원회,김교흥,인천광역시,정무부시장,건물,"194,000",0,"21,000","173,000"
9238,2014,정부공직자윤리위원회,김교흥,인천광역시,정무부시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"48,000",0,"18,940","29,060"
9239,2014,정부공직자윤리위원회,김교흥,인천광역시,정무부시장,예금,"102,957","20,562","2,953","120,566"
9240,2014,정부공직자윤리위원회,김교흥,인천광역시,정무부시장,채무,"-175,992",0,-200,"-175,792"
9241,2014,정부공직자윤리위원회,김교흥,인천광역시,정무부시장,총계,"283,373","30,119","42,693","270,799"
9242,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,토지,"183,119",58,0,"183,177"
9243,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,건물,"1,074,377","583,000","804,377","853,000"
9244,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"18,000",0,"4,670","13,330"
9245,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,예금,"158,905","238,526","43,815","353,616"
9246,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,유가증권,848,13,0,861
9247,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,채권,"90,000",0,0,"90,000"
9248,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,채무,"-55,000","-255,000","-55,000","-255,000"
9249,2014,정부공직자윤리위원회,이종철,인천광역시,경제자유구역청장,총계,"1,470,249","566,597","797,862","1,238,984"
9250,2014,정부공직자윤리위원회,이성만,인천광역시 의회,의장,건물,"300,000",0,"30,000","270,000"
9251,2014,정부공직자윤리위원회,이성만,인천광역시 의회,의장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"18,030",0,"3,440","14,590"
9252,2014,정부공직자윤리위원회,이성만,인천광역시 의회,의장,예금,"110,783","51,506","24,444","137,845"
9253,2014,정부공직자윤리위원회,이성만,인천광역시 의회,의장,채무,"-35,000",0,"-13,000","-22,000"
9254,2014,정부공직자윤리위원회,이성만,인천광역시 의회,의장,총계,"393,813","51,506","44,884","400,435"
9255,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,토지,"311,670","3,264","2,202","312,732"
9256,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,건물,"1,514,073","340,608","216,380","1,638,301"
9257,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"15,738","6,172",0,"21,910"
9258,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,예금,"44,509","19,248","5,005","58,752"
9259,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,유가증권,"50,320",0,0,"50,320"
9260,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,채권,"68,000",0,0,"68,000"
9261,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,채무,"-876,589","-530,026","-530,453","-876,162"
9262,2014,정부공직자윤리위원회,강병수,인천광역시 의회,의원,총계,"1,127,721","-160,734","-306,866","1,273,853"
9263,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,토지,"1,019,954","25,009","1,150","1,043,813"
9264,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,건물,"1,059,947","167,541","65,000","1,162,488"
9265,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"45,550",0,"7,240","38,310"
9266,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,예금,"212,991","23,192","99,751","136,432"
9267,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,유가증권,"40,395","14,844","38,363","16,876"
9268,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,채무,"-951,654","-260,000","-276,153","-935,501"
9269,2014,정부공직자윤리위원회,구재용,인천광역시 의회,의원,총계,"1,427,183","-29,414","-64,649","1,462,418"
9270,2014,정부공직자윤리위원회,권용오,인천광역시 의회,의원,건물,"874,000","7,000",0,"881,000"
9271,2014,정부공직자윤리위원회,권용오,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,820","11,318","1,820","12,318"
9272,2014,정부공직자윤리위원회,권용오,인천광역시 의회,의원,예금,"499,616","225,235","282,213","442,638"
9273,2014,정부공직자윤리위원회,권용오,인천광역시 의회,의원,유가증권,"8,243",267,0,"8,510"
9274,2014,정부공직자윤리위원회,권용오,인천광역시 의회,의원,채무,"-360,000","-30,847",0,"-390,847"
9275,2014,정부공직자윤리위원회,권용오,인천광역시 의회,의원,총계,"1,024,679","212,973","284,033","953,619"
9276,2014,정부공직자윤리위원회,김기홍,인천광역시 의회,의원,건물,"342,000",0,"41,000","301,000"
9277,2014,정부공직자윤리위원회,김기홍,인천광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,210","4,620","3,310","18,520"
9278,2014,정부공직자윤리위원회,김기홍,인천광역시 의회,의원,예금,"146,789","110,887","84,777","172,899"
9279,2014,정부공직자윤리위원회,김기홍,인천광역시 의회,의원,채무,"-177,942",0,"-19,004","-158,938"
