순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
2737,2013,정부공직자윤리위원회,성용락,감사원,감사위원,총계,"1,301,909 ","540,184 ","643,402 ","1,198,691 "
2738,2013,정부공직자윤리위원회,김병철,감사원,감사위원,건물,"975,999 ",0 ,"80,088 ","895,911 "
2739,2013,정부공직자윤리위원회,김병철,감사원,감사위원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,800 ",0 ,400 ,"5,400 "
2740,2013,정부공직자윤리위원회,김병철,감사원,감사위원,예금,"204,070 ","39,995 ","19,437 ","224,628 "
2741,2013,정부공직자윤리위원회,김병철,감사원,감사위원,유가증권,"23,429 ","8,399 ","3,565 ","28,263 "
2742,2013,정부공직자윤리위원회,김병철,감사원,감사위원,채무,"-264,030 ",0 ,"-78,000 ","-186,030 "
2743,2013,정부공직자윤리위원회,김병철,감사원,감사위원,총계,"945,268 ","48,394 ","25,490 ","968,172 "
2744,2013,정부공직자윤리위원회,김인철,감사원,감사위원,건물,"1,192,000 ",0 ,"96,000 ","1,096,000 "
2745,2013,정부공직자윤리위원회,김인철,감사원,감사위원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,000 ",0 ,"3,650 ","13,350 "
2746,2013,정부공직자윤리위원회,김인철,감사원,감사위원,예금,"565,060 ","302,448 ","383,292 ","484,216 "
2747,2013,정부공직자윤리위원회,김인철,감사원,감사위원,유가증권,"16,000 ",0 ,"5,000 ","11,000 "
2748,2013,정부공직자윤리위원회,김인철,감사원,감사위원,채무,"-119,982 ",0 ,"-2,852 ","-117,130 "
2749,2013,정부공직자윤리위원회,김인철,감사원,감사위원,총계,"1,670,078 ","302,448 ","485,090 ","1,487,436 "
2750,2013,정부공직자윤리위원회,진영곤,감사원,감사위원,토지,"52,936 ",835 ,0 ,"53,771 "
2751,2013,정부공직자윤리위원회,진영곤,감사원,감사위원,건물,"2,544,000 ","50,000 ","40,000 ","2,554,000 "
2752,2013,정부공직자윤리위원회,진영곤,감사원,감사위원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"58,620 ","21,190 ","14,880 ","64,930 "
2753,2013,정부공직자윤리위원회,진영곤,감사원,감사위원,예금,"337,215 ","241,014 ","122,224 ","456,005 "
2754,2013,정부공직자윤리위원회,진영곤,감사원,감사위원,채무,"-407,417 ","-452,285 ","-269,920 ","-589,782 "
2755,2013,정부공직자윤리위원회,진영곤,감사원,감사위원,총계,"2,585,354 ","-139,246 ","-92,816 ","2,538,924 "
2756,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,건물,"1,504,000 ",0 ,"8,000 ","1,496,000 "
2757,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"51,270 ",0 ,"9,390 ","41,880 "
2758,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,예금,"79,795 ","70,866 ","30,755 ","119,906 "
2759,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,유가증권,"20,000 ",0 ,0 ,"20,000 "
2760,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,채무,"-989,656 ","-15,000 ","-31,488 ","-973,168 "
2761,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,회원권,0 ,"31,600 ",0 ,"31,600 "
2762,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
2763,2013,정부공직자윤리위원회,곽상욱,감사원,감사위원,총계,"665,409 ","87,466 ","16,657 ","736,218 "
2764,2013,정부공직자윤리위원회,홍정기,감사원,감사위원,토지,"280,638 ","15,299 ",0 ,"295,937 "
2765,2013,정부공직자윤리위원회,홍정기,감사원,감사위원,건물,"840,000 ","40,000 ",0 ,"880,000 "
2766,2013,정부공직자윤리위원회,홍정기,감사원,감사위원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"14,520 ",0 ,"4,520 ","10,000 "
2767,2013,정부공직자윤리위원회,홍정기,감사원,감사위원,예금,"724,347 ","743,686 ","640,368 ","827,665 "
2768,2013,정부공직자윤리위원회,홍정기,감사원,감사위원,채무,0 ,"-24,153 ",0 ,"-24,153 "
2769,2013,정부공직자윤리위원회,홍정기,감사원,감사위원,총계,"1,859,505 ","774,832 ","644,888 ","1,989,449 "
2770,2013,정부공직자윤리위원회,김정하,감사원,사무총장,건물,"1,008,000 ",0 ,"48,000 ","960,000 "
2771,2013,정부공직자윤리위원회,김정하,감사원,사무총장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,710 ",0 ,390 ,"2,320 "
2772,2013,정부공직자윤리위원회,김정하,감사원,사무총장,예금,"87,380 ","6,649 ","45,339 ","48,690 "
2773,2013,정부공직자윤리위원회,김정하,감사원,사무총장,채무,"-509,283 ","-187,310 ","-294,283 ","-402,310 "
2774,2013,정부공직자윤리위원회,김정하,감사원,사무총장,총계,"588,807 ","-180,661 ","-200,554 ","608,700 "
2775,2013,정부공직자윤리위원회,최재해,감사원,제1사무차장,건물,"112,002 ","1,720 ",0 ,"113,722 "
2776,2013,정부공직자윤리위원회,최재해,감사원,제1사무차장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"32,200 ",0 ,"4,640 ","27,560 "
2777,2013,정부공직자윤리위원회,최재해,감사원,제1사무차장,예금,"40,759 ","3,220 ","3,425 ","40,554 "
2778,2013,정부공직자윤리위원회,최재해,감사원,제1사무차장,채무,"-279,880 ","-73,108 ","-97,779 ","-255,209 "
2779,2013,정부공직자윤리위원회,최재해,감사원,제1사무차장,총계,"-94,919 ","-68,168 ","-89,714 ","-73,373 "
2780,2013,정부공직자윤리위원회,김영호,감사원,제2사무차장,건물,"658,000 ","4,000 ",0 ,"662,000 "
2781,2013,정부공직자윤리위원회,김영호,감사원,제2사무차장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"34,460 ",0 ,"1,828 ","32,632 "
2782,2013,정부공직자윤리위원회,김영호,감사원,제2사무차장,예금,"151,220 ","73,405 ","53,754 ","170,871 "
2783,2013,정부공직자윤리위원회,김영호,감사원,제2사무차장,채무,"-200,670 ","-6,760 ","-6,760 ","-200,670 "
2784,2013,정부공직자윤리위원회,김영호,감사원,제2사무차장,골동품 및 예술품,0 ,0 ,0 ,0 
2785,2013,정부공직자윤리위원회,김영호,감사원,제2사무차장,총계,"643,010 ","70,645 ","48,822 ","664,833 "
2786,2013,정부공직자윤리위원회,이욱,감사원,공직감찰본부장,건물,"994,000 ","4,000 ","10,000 ","988,000 "
2787,2013,정부공직자윤리위원회,이욱,감사원,공직감찰본부장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"20,286 ",0 ,"2,916 ","17,370 "
2788,2013,정부공직자윤리위원회,이욱,감사원,공직감찰본부장,예금,"855,010 ","371,168 ","164,255 ","1,061,923 "
2789,2013,정부공직자윤리위원회,이욱,감사원,공직감찰본부장,채무,"-250,000 ",0 ,0 ,"-250,000 "
2790,2013,정부공직자윤리위원회,이욱,감사원,공직감찰본부장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
2791,2013,정부공직자윤리위원회,이욱,감사원,공직감찰본부장,총계,"1,619,296 ","375,168 ","177,171 ","1,817,293 "
2792,2013,정부공직자윤리위원회,정길영,감사원,기획관리실장,토지,200 ,0 ,0 ,200 
2793,2013,정부공직자윤리위원회,정길영,감사원,기획관리실장,건물,"592,000 ",0 ,0 ,"592,000 "
2794,2013,정부공직자윤리위원회,정길영,감사원,기획관리실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"24,000 ",0 ,"4,000 ","20,000 "
2795,2013,정부공직자윤리위원회,정길영,감사원,기획관리실장,예금,"313,263 ","102,967 ","86,455 ","329,775 "
2796,2013,정부공직자윤리위원회,정길영,감사원,기획관리실장,채무,"-98,240 ",0 ,0 ,"-98,240 "
2797,2013,정부공직자윤리위원회,정길영,감사원,기획관리실장,총계,"831,223 ","102,967 ","90,455 ","843,735 "
2798,2013,정부공직자윤리위원회,왕정홍,감사원 감사교육원,원장,건물,"380,000 ","50,000 ",0 ,"430,000 "
2799,2013,정부공직자윤리위원회,왕정홍,감사원 감사교육원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"28,000 ","29,700 ","28,000 ","29,700 "
2800,2013,정부공직자윤리위원회,왕정홍,감사원 감사교육원,원장,예금,"140,767 ","54,458 ","44,385 ","150,840 "
2801,2013,정부공직자윤리위원회,왕정홍,감사원 감사교육원,원장,유가증권,"70,466 ","10,787 ","42,046 ","39,207 "
2802,2013,정부공직자윤리위원회,왕정홍,감사원 감사교육원,원장,채무,"-10,223 ",0 ,"-9,223 ","-1,000 "
2803,2013,정부공직자윤리위원회,왕정홍,감사원 감사교육원,원장,총계,"609,010 ","144,945 ","105,208 ","648,747 "
2804,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,토지,"19,890 ",468 ,0 ,"20,358 "
2805,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,건물,"2,474,995 ","2,286,514 ","1,719,995 ","3,041,514 "
2806,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,000 ","41,033 ","5,910 ","48,123 "
2807,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,예금,"627,102 ","415,194 ","423,340 ","618,956 "
2808,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,유가증권,"177,006 ","80,954 ","31,404 ","226,556 "
2809,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,채권,"200,000 ",0 ,"100,000 ","100,000 "
2810,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,채무,"-390,154 ","-660,440 ","-235,154 ","-815,440 "
2811,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,회원권,"60,000 ",0 ,0 ,"60,000 "
2812,2013,정부공직자윤리위원회,원세훈,국가정보원,원장,총계,"3,181,839 ","2,163,723 ","2,045,495 ","3,300,067 "
2813,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,토지,"73,331 ","3,591 ",0 ,"76,922 "
2814,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,건물,"3,661,843 ","1,190,657 ","618,786 ","4,233,714 "
2815,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"55,946 ",0 ,"35,486 ","20,460 "
2816,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,예금,"1,187,011 ","608,948 ","861,633 ","934,326 "
2817,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,유가증권,"50,000 ",0 ,"50,000 ",0 
2818,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,채권,0 ,"70,000 ",0 ,"70,000 "
2819,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,채무,"-417,000 ","-310,000 ","-27,000 ","-700,000 "
2820,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,보석류,"10,800 ",0 ,0 ,"10,800 "
2821,2013,정부공직자윤리위원회,남주홍,국가정보원,제1차장,총계,"4,621,931 ","1,563,196 ","1,538,905 ","4,646,222 "
2822,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,토지,"7,450 ","8,650 ",0 ,"16,100 "
2823,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,건물,"550,000 ",0 ,0 ,"550,000 "
2824,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,863 ","34,767 ",0 ,"38,630 "
2825,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,예금,"114,904 ","29,083 ","19,284 ","124,703 "
2826,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,유가증권,"17,783 ","2,239 ","2,322 ","17,700 "
2827,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,채권,"100,000 ",0 ,"20,000 ","80,000 "
2828,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,채무,"-28,547 ",0 ,"-27,088 ","-1,459 "
2829,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,회원권,"15,000 ",0 ,0 ,"15,000 "
2830,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
2831,2013,정부공직자윤리위원회,차문희,국가정보원,제2차장,총계,"780,453 ","74,739 ","14,518 ","840,674 "
2832,2013,정부공직자윤리위원회,이종명,국가정보원,제3차장,건물,"184,000 ",0 ,"3,000 ","181,000 "
2833,2013,정부공직자윤리위원회,이종명,국가정보원,제3차장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,070 ","32,350 ","3,070 ","32,350 "
2834,2013,정부공직자윤리위원회,이종명,국가정보원,제3차장,예금,"517,234 ","352,670 ","245,647 ","624,257 "
2835,2013,정부공직자윤리위원회,이종명,국가정보원,제3차장,채무,"-70,000 ","-30,025 ",0 ,"-100,025 "
2836,2013,정부공직자윤리위원회,이종명,국가정보원,제3차장,총계,"634,304 ","354,995 ","251,717 ","737,582 "
2837,2013,정부공직자윤리위원회,목영만,국가정보원,기획조정실장,건물,"1,489,796 ","8,000 ","405,796 ","1,092,000 "
2838,2013,정부공직자윤리위원회,목영만,국가정보원,기획조정실장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,960 ","38,500 ",700 ,"41,760 "
2839,2013,정부공직자윤리위원회,목영만,국가정보원,기획조정실장,예금,"68,126 ","32,105 ","12,218 ","88,013 "
2840,2013,정부공직자윤리위원회,목영만,국가정보원,기획조정실장,채무,"-400,000 ","-35,000 ","-100,000 ","-335,000 "
2841,2013,정부공직자윤리위원회,목영만,국가정보원,기획조정실장,총계,"1,161,882 ","43,605 ","318,714 ","886,773 "
2842,2013,정부공직자윤리위원회,이계철,방송통신위원회,위원장,건물,"716,000 ",0 ,"37,000 ","679,000 "
2843,2013,정부공직자윤리위원회,이계철,방송통신위원회,위원장,예금,"1,190,670 ","661,086 ","641,026 ","1,210,730 "
2844,2013,정부공직자윤리위원회,이계철,방송통신위원회,위원장,유가증권,"15,030 ","1,983 ",9 ,"17,004 "
2845,2013,정부공직자윤리위원회,이계철,방송통신위원회,위원장,회원권,"67,900 ",0 ,"18,900 ","49,000 "
2846,2013,정부공직자윤리위원회,이계철,방송통신위원회,위원장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
2847,2013,정부공직자윤리위원회,이계철,방송통신위원회,위원장,총계,"1,989,600 ","663,069 ","696,935 ","1,955,734 "
2848,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,토지,"57,292 ","2,900 ",0 ,"60,192 "
2849,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,건물,"1,130,000 ","10,000 ",0 ,"1,140,000 "
2850,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"18,970 ",0 ,"2,250 ","16,720 "
2851,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,예금,"676,453 ","598,019 ","496,489 ","777,983 "
2852,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,채권,"435,000 ",0 ,0 ,"435,000 "
2853,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,채무,"-290,635 ","-55,000 ","-2,553 ","-343,082 "
2854,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,회원권,"75,500 ",0 ,"34,500 ","41,000 "
2855,2013,정부공직자윤리위원회,김충식,방송통신위원회,부위원장,총계,"2,102,580 ","555,919 ","530,686 ","2,127,813 "
