순번,연도,관할기관,성명,소속,직위,재산 대분류,종전가액,증가액,감소액,현재가액
9893,2015,정부공직자윤리위원회,송해숙,울산광역시의원,의원,채무,"-450,000 ","-1,132,163 ","-450,000 ","-1,132,163 "
9894,2015,정부공직자윤리위원회,송해숙,울산광역시의원,의원,총계,"3,082,078 ","225,042 ","150,416 ","3,156,704 "
9895,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,토지,"302,969 ","8,951 ","24,128 ","287,792 "
9896,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,건물,"2,470,349 ","96,275 ","90,004 ","2,476,620 "
9897,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,177 ",291 ,"2,148 ","15,320 "
9898,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,예금,"129,842 ","18,150 ","6,770 ","141,222 "
9899,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,채권,"85,000 ",0 ,0 ,"85,000 "
9900,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,채무,"-2,029,837 ","-909,314 ","-1,198,082 ","-1,741,069 "
9901,2015,정부공직자윤리위원회,윤시철,울산광역시 의회,의원,총계,"975,500 ","-785,647 ","-1,075,032 ","1,264,885 "
9902,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,토지,"90,068 ","11,132 ",0 ,"101,200 "
9903,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,건물,"1,445,943 ","108,061 ",0 ,"1,554,004 "
9904,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"35,117 ",0 ,"8,244 ","26,873 "
9905,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,예금,"56,958 ","13,399 ","27,631 ","42,726 "
9906,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,유가증권,"159,442 ","22,467 ","21,888 ","160,021 "
9907,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,채무,"-234,907 ",0 ,"-89,135 ","-145,772 "
9908,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
9909,2015,정부공직자윤리위원회,이성룡,울산광역시 의회,의원,총계,"1,552,621 ","155,059 ","-31,372 ","1,739,052 "
9910,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,토지,"540,176 ","77,182 ",0 ,"617,358 "
9911,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,건물,"1,067,609 ","117,084 ",0 ,"1,184,693 "
9912,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"2,202 ",0 ,0 ,"2,202 "
9913,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,예금,"248,809 ","80,210 ","68,192 ","260,827 "
9914,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,유가증권,11 ,0 ,0 ,11 
9915,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,채권,"635,000 ",0 ,0 ,"635,000 "
9916,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,채무,"-670,860 ",-500 ,"-1,720 ","-669,640 "
9917,2015,정부공직자윤리위원회,임현철,울산광역시 의회,의원,총계,"1,822,947 ","273,976 ","66,472 ","2,030,451 "
9918,2015,정부공직자윤리위원회,정치락,울산광역시 의회,의원,건물,"518,700 ",0 ,0 ,"518,700 "
9919,2015,정부공직자윤리위원회,정치락,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"11,893 ",0 ,"2,923 ","8,970 "
9920,2015,정부공직자윤리위원회,정치락,울산광역시 의회,의원,예금,"119,211 ","74,294 ","60,816 ","132,689 "
9921,2015,정부공직자윤리위원회,정치락,울산광역시 의회,의원,채무,"-470,960 ","-340,187 ","-342,560 ","-468,587 "
9922,2015,정부공직자윤리위원회,정치락,울산광역시 의회,의원,총계,"178,844 ","-265,893 ","-278,821 ","191,772 "
9923,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,토지,"998,015 ",38 ,0 ,"998,053 "
9924,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,건물,"265,862 ",0 ,0 ,"265,862 "
9925,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,500 ",0 ,0 ,"3,500 "
9926,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,예금,"136,792 ","21,501 ","34,818 ","123,475 "
9927,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,채무,"-927,804 ","-40,000 ",0 ,"-967,804 "
9928,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,보석류,"50,000 ",0 ,0 ,"50,000 "
9929,2015,정부공직자윤리위원회,천기옥,울산광역시 의회,의원,총계,"526,365 ","-18,461 ","34,818 ","473,086 "
9930,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,토지,"87,883 ",822 ,0 ,"88,705 "
9931,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,건물,"507,600 ",0 ,0 ,"507,600 "
9932,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"21,120 ","16,155 ","3,260 ","34,015 "
9933,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,예금,"406,615 ","207,627 ","64,707 ","549,535 "
9934,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,유가증권,"653,365 ","524,078 ","653,365 ","524,078 "
9935,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,채무,"-903,867 ","-20,000 ","-65,262 ","-858,605 "
9936,2015,정부공직자윤리위원회,최유경,울산광역시 의회,의원,총계,"772,716 ","728,682 ","656,070 ","845,328 "
9937,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,토지,"1,464,403 ","127,670 ",0 ,"1,592,073 "
9938,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,건물,"409,213 ","8,119 ","144,121 ","273,211 "
9939,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"69,160 ",0 ,"42,281 ","26,879 "
9940,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,예금,"149,077 ","83,163 ","76,462 ","155,778 "
9941,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,유가증권,"2,285 ",0 ,357 ,"1,928 "
9942,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,채무,"-1,764,210 ","-2,155 ","-4,924 ","-1,761,441 "
9943,2015,정부공직자윤리위원회,한동영,울산광역시의원,의원,총계,"329,928 ","216,797 ","258,297 ","288,428 "
9944,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,토지,"246,558 ","11,744 ",0 ,"258,302 "
9945,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,건물,"145,500 ","21,300 ",0 ,"166,800 "
9946,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"46,343 ",0 ,"11,988 ","34,355 "
9947,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,예금,"272,945 ","159,512 ","203,341 ","229,116 "
9948,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,유가증권,203 ,24 ,203 ,24 
9949,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,채무,"-24,857 ","-220,371 ","-3,853 ","-241,375 "
9950,2015,정부공직자윤리위원회,허령,울산광역시 의회,의원,총계,"686,692 ","-27,791 ","211,679 ","447,222 "
9951,2015,정부공직자윤리위원회,박성민,울산광역시 중구,구청장,토지,"4,826 ",926 ,0 ,"5,752 "
9952,2015,정부공직자윤리위원회,박성민,울산광역시 중구,구청장,건물,"304,000 ",0 ,"8,000 ","296,000 "
9953,2015,정부공직자윤리위원회,박성민,울산광역시 중구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"3,091 ",0 ,166 ,"2,925 "
9954,2015,정부공직자윤리위원회,박성민,울산광역시 중구,구청장,예금,"163,567 ","132,987 ","93,884 ","202,670 "
9955,2015,정부공직자윤리위원회,박성민,울산광역시 중구,구청장,채무,"-13,600 ","-7,625 ","-11,600 ","-9,625 "
9956,2015,정부공직자윤리위원회,박성민,울산광역시 중구,구청장,총계,"461,884 ","126,288 ","90,450 ","497,722 "
9957,2015,정부공직자윤리위원회,서동욱,울산광역시 남구,구청장,토지,"292,339 ",0 ,"118,117 ","174,222 "
9958,2015,정부공직자윤리위원회,서동욱,울산광역시 남구,구청장,건물,"213,000 ",0 ,0 ,"213,000 "
9959,2015,정부공직자윤리위원회,서동욱,울산광역시 남구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"13,700 ",0 ,"6,200 ","7,500 "
9960,2015,정부공직자윤리위원회,서동욱,울산광역시 남구,구청장,예금,"250,956 ","183,427 ","15,666 ","418,717 "
9961,2015,정부공직자윤리위원회,서동욱,울산광역시 남구,구청장,채무,"-265,606 ","-4,716 ","-43,461 ","-226,861 "
9962,2015,정부공직자윤리위원회,서동욱,울산광역시 남구,구청장,총계,"504,389 ","178,711 ","96,522 ","586,578 "
9963,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,건물,"179,000 ","344,000 ",0 ,"523,000 "
9964,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"14,500 ",0 ,"1,500 ","13,000 "
9965,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,예금,"111,961 ","8,164 ","41,890 ","78,235 "
9966,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,유가증권,"120,000 ",0 ,"120,000 ",0 
9967,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,채권,"38,700 ",0 ,"21,700 ","17,000 "
9968,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,채무,"-208,152 ","-344,591 ","-159,482 ","-393,261 "
9969,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
9970,2015,정부공직자윤리위원회,권명호,울산광역시 동구,구청장,총계,"256,009 ","7,573 ","25,608 ","237,974 "
9971,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,토지,"254,017 ","290,024 ",0 ,"544,041 "
9972,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,건물,"300,000 ",0 ,0 ,"300,000 "
9973,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"7,640 ",0 ,860 ,"6,780 "
9974,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,예금,"104,977 ","13,385 ","12,019 ","106,343 "
9975,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,유가증권,"32,033 ","14,101 ",478 ,"45,656 "
9976,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,채무,"-423,106 ","-275,744 ","-96,541 ","-602,309 "
9977,2015,정부공직자윤리위원회,박천동,울산광역시 북구,구청장,총계,"275,561 ","41,766 ","-83,184 ","400,511 "
9978,2015,정부공직자윤리위원회,신장열,울산광역시 울주군,군수,토지,"565,687 ","30,419 ","1,936 ","594,170 "
9979,2015,정부공직자윤리위원회,신장열,울산광역시 울주군,군수,건물,"1,075,400 ","39,100 ","11,000 ","1,103,500 "
9980,2015,정부공직자윤리위원회,신장열,울산광역시 울주군,군수,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"28,780 ",0 ,"22,780 ","6,000 "
9981,2015,정부공직자윤리위원회,신장열,울산광역시 울주군,군수,예금,"302,639 ","182,860 ","203,151 ","282,348 "
9982,2015,정부공직자윤리위원회,신장열,울산광역시 울주군,군수,채무,"-404,619 ","-10,679 ","-41,619 ","-373,679 "
9983,2015,정부공직자윤리위원회,신장열,울산광역시 울주군,군수,총계,"1,567,887 ","241,700 ","197,248 ","1,612,339 "
9984,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,토지,"49,555 ","4,481 ",0 ,"54,036 "
9985,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,건물,"1,333,944 ","209,955 ","110,000 ","1,433,899 "
9986,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"41,040 ","3,440 ","6,640 ","37,840 "
9987,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,예금,"1,139,220 ","633,063 ","241,731 ","1,530,552 "
9988,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,유가증권,"4,139 ","3,767 ","4,139 ","3,767 "
9989,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,채무,"-38,943 ","-25,963 ",0 ,"-64,906 "
9990,2015,정부공직자윤리위원회,이춘희,세종특별자치시,시장,총계,"2,528,955 ","828,743 ","362,510 ","2,995,188 "
9991,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,토지,"247,727 ","14,303 ",0 ,"262,030 "
9992,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,건물,"455,393 ","22,007 ","8,000 ","469,400 "
9993,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"5,817 ","23,500 ",889 ,"28,428 "
9994,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,예금,"289,598 ","146,616 ","100,734 ","335,480 "
9995,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,유가증권,300 ,0 ,0 ,300 
9996,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,채권,"20,000 ",0 ,0 ,"20,000 "
9997,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,채무,"-297,439 ","-306,000 ","-278,529 ","-324,910 "
9998,2015,정부공직자윤리위원회,이재관,세종특별자치시,행정부시장,총계,"721,396 ","-99,574 ","-168,906 ","790,728 "
9999,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,건물,"408,000 ","180,000 ","192,000 ","396,000 "
10000,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"17,558 ",0 ,"5,550 ","12,008 "
10001,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,예금,"17,705 ","80,288 ","17,279 ","80,714 "
10002,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,채권,"55,000 ",0 ,0 ,"55,000 "
10003,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,채무,-869 ,0 ,-869 ,0 
10004,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,고지거부 및 등록제외사항,0 ,0 ,0 ,0 
10005,2015,정부공직자윤리위원회,홍영섭,세종특별자치시,정무부시장,총계,"497,394 ","260,288 ","213,960 ","543,722 "
10006,2015,정부공직자윤리위원회,임상전,세종특별자치시 의회,의장,토지,"165,627 ",0 ,0 ,"165,627 "
10007,2015,정부공직자윤리위원회,임상전,세종특별자치시 의회,의장,건물,"80,001 ",0 ,0 ,"80,001 "
10008,2015,정부공직자윤리위원회,임상전,세종특별자치시 의회,의장,부동산에 관한 규정이 준용되는 권리와 자동차·건설기계·선박 및 항공기,"32,500 ",0 ,400 ,"32,100 "
